firstName,title,p_greater,significant_increase,p_less,significant_decrease,median_pre,median_post
John,Southland,0.3142857142857143,False,0.8,False,77.0,82.5
John,Stargate: Atlantis,0.7622336702015493,False,0.36063834951457785,False,77.0,74.0
John,TURN: Washington's Spies,0.02857142857142857,True,1.0,False,75.0,100.0
John,The Knick,0.02857142857142857,True,1.0,False,75.0,100.0
John,The Rookie,1.0,False,0.02857142857142857,True,98.0,79.5
John,Third Watch,0.9428571428571428,False,0.11428571428571428,False,95.0,78.5
John,Yellowstone,1.0,False,0.02857142857142857,True,98.0,79.5
Johnny,Cobra Kai,0.9903650331677201,False,0.02383905156801093,True,10.0,7.5
Johnny,Entourage,0.7037198615416744,False,0.4292136451302009,False,6.0,6.0
Johnny,Schitt's Creek,0.8137720650093152,False,0.29628013845832557,False,12.0,10.0
Jonas,Dark,0.9640859218395159,False,0.07491041803344624,False,16.0,10.0
Jonas,The Unit,0.07491041803344624,False,0.9640859218395159,False,18.0,27.0
Jonathan,Jonathan Creek,0.983843544378378,False,0.03723091570870274,True,114.0,94.0
Jonathan,The Night Manager,0.9428571428571428,False,0.11428571428571428,False,57.0,39.5
Jordan,Studio 60 on the Sunset Strip,1.0,False,0.02857142857142857,True,193.0,121.5
Josephine,River Monsters,0.6405918194923587,False,0.5,False,15.0,13.0
Josh,Mr. Show with Bob and David,0.3142857142857143,False,0.8,False,7.0,9.0
Josh,Please Like Me,0.9763895479982114,False,0.061372341162960455,False,9.0,8.0
Josiah,The West Wing,0.23776632979845064,False,0.8577486510443962,False,14.0,18.0
Jude,The Kominsky Method,0.7037198615416744,False,0.4292136451302009,False,47.0,46.5
Judy,Dead to Me,0.7089601740352489,False,0.42722253381476594,False,10.0,7.5
Jules,Brockmire,0.9640859218395159,False,0.07491041803344624,False,6.0,2.5
Jules,High Maintenance,0.8159672468472576,False,0.2945772327250291,False,4.0,4.0
Julia,Sneaky Pete,0.7054227672749709,False,0.42856820779615,False,67.0,64.5
Julian,Ghosts,0.2,False,0.8857142857142858,False,29.0,31.5
Julian,Trailer Park Boys,0.024872995360751497,True,0.9897996272793145,False,19.0,26.0
Julie,Julie and the Phantoms,1.0,False,0.02857142857142857,True,11.0,7.0
Julien,The Missing,0.2293592793625111,False,0.8668100383287587,False,6.0,7.0
Julien,The Shield,0.2945772327250291,False,0.8159672468472576,False,5.0,8.0
June,The Handmaid's Tale,0.0525962525600207,False,0.9761609484319891,False,10.0,18.0
Justin,Queer as Folk,1.0,False,0.02857142857142857,True,208.0,172.5
Kabir,Breathe,0.1862279349906848,False,0.8941008108471387,False,10.0,20.0
Karen,Californication,0.9897996272793145,False,0.024872995360751497,True,15.0,7.5
Karen,Outnumbered,0.9897996272793145,False,0.024872995360751497,True,15.0,7.5
Karen,Shameless,0.11428571428571428,False,0.9428571428571428,False,9.0,14.5
Karl,Why Women Kill,0.1862279349906848,False,0.8941008108471387,False,2.0,4.5
Kate,Castle,0.9627690842912973,False,0.07678819827499188,False,67.0,51.5
Kate,Line of Duty,0.7622336702015493,False,0.36063834951457785,False,51.0,47.5
Katherine,Ghosts,0.9627690842912973,False,0.07678819827499188,False,26.0,15.5
Katie,Journeyman,0.5,False,0.6393616504854222,False,49.0,47.5
Katie,Terriers,1.0,False,0.02857142857142857,True,50.0,30.5
Keith,Veronica Mars,0.8599563945942512,False,0.23573716242564502,False,10.0,9.0
Kelly,Ash vs Evil Dead,0.3581448752704214,False,0.7663391711558842,False,6.0,6.5
Kelly,Chicago Fire,0.9897996272793145,False,0.024872995360751497,True,13.0,5.5
Kevin,The Leftovers,0.8857142857142858,False,0.2,False,31.0,25.5
Kyle,Party Down,0.9751270046392485,False,0.05420414999073258,False,69.0,53.5
Kylie,Harley Quinn,0.9846232193703628,False,0.03591407816048411,True,29.0,22.0
Lance,Detectorists,0.7622336702015493,False,0.36063834951457785,False,9.0,6.0
Lance,Voltron: Legendary Defender,0.5,False,0.6393616504854222,False,7.0,7.5
Lane,Gilmore Girls,0.9897996272793145,False,0.024872995360751497,True,37.0,20.0
Larry,The Larry Sanders Show,0.57143179220385,False,0.57143179220385,False,4.0,4.5
Laura,Battlestar Galactica,0.9903650331677201,False,0.02383905156801093,True,35.0,27.0
Laura,Lark Rise to Candleford,0.8599563945942512,False,0.23573716242564502,False,27.0,22.0
Laura,Twin Peaks,0.7622336702015493,False,0.36063834951457785,False,21.0,18.5
Laurel,BrainDead,0.8,False,0.3142857142857143,False,5.0,4.0
Lauren,New Amsterdam,0.9897996272793145,False,0.024872995360751497,True,35.0,26.0
Lawrence,Insecure,0.9792068293839069,False,0.04774161604877365,True,8.0,5.5
Lawrence,The Durrells,0.9792068293839069,False,0.04774161604877365,True,8.0,5.5
Leanne,Code Black,0.04936432394741246,True,0.9782016775572293,False,6.0,7.5
Lee,Hospital Playlist,0.764262837574355,False,0.35940818050764134,False,6.0,4.0
Lee,True Beauty,0.764262837574355,False,0.35940818050764134,False,6.0,4.0
Lena,The Fosters,0.3581448752704214,False,0.7663391711558842,False,21.0,22.5
Lilly,Louie,0.1840327531527423,False,0.8961912944225772,False,26.0,30.0
Lincoln,Broad City,0.05714285714285714,False,0.9714285714285714,False,95.0,168.0
Lincoln,Prison Break,0.05420414999073258,False,0.9751270046392485,False,7.0,40.0
Linda,American Crime Story,0.9004550739258976,False,0.1795060268932147,False,6.0,5.5
Linda,Better Off Ted,0.587251044647684,False,0.587251044647684,False,7.0,7.0
Lindsay,Arrested Development,0.9846232193703628,False,0.03591407816048411,True,17.0,13.5
Lindsay,Freaks and Geeks,0.9903650331677201,False,0.02383905156801093,True,28.0,17.0
Lisa,Kingdom,0.57143179220385,False,0.57143179220385,False,13.0,13.0
Livia,Journeyman,0.03591407816048411,True,0.9846232193703628,False,4.0,10.0
Logan,Succession,0.9714285714285714,False,0.05714285714285714,False,202.0,144.0
Logan,Veronica Mars,0.11428571428571428,False,0.9428571428571428,False,196.0,238.0
Logan,Wolverine and the X-Men,0.5714285714285714,False,0.5714285714285714,False,243.0,238.5
Louis,Get Shorty,0.6393616504854222,False,0.5,False,16.0,16.5
Lucas,Banshee,0.29628013845832557,False,0.8137720650093152,False,224.0,232.5
Lucas,Forever,0.6857142857142857,False,0.42857142857142855,False,224.0,217.0
Luke,BrainDead,0.9428571428571428,False,0.11428571428571428,False,141.0,118.0
Luke,Julie and the Phantoms,1.0,False,0.02857142857142857,True,112.0,95.0
Luke,Lovesick,0.05714285714285714,False,0.9714285714285714,False,118.0,136.5
Mackenzie,The Newsroom,0.4292136451302009,False,0.7037198615416744,False,76.0,79.5
Madeline,Big Little Lies,0.9457958500092675,False,0.10589918915286134,False,40.0,24.0
Maggie,Extras,0.07678819827499188,False,0.9627690842912973,False,13.0,17.5
Maggie,Paranormal,0.5714285714285714,False,0.5714285714285714,False,10.0,12.5
Maksim,The Kitchen,0.7823603283909288,False,0.34823324285588814,False,5.0,4.5
Malcolm,Firefly,0.2910398259647511,False,0.8204939731067853,False,8.0,9.0
Malcolm,Malcolm in the Middle,0.10589918915286134,False,0.9457958500092675,False,7.0,12.5
Malcolm,Penny Dreadful,0.6393616504854222,False,0.5,False,24.0,23.0
Malcolm,The Thick of It,0.09954492607410231,False,0.9506356760525876,False,9.0,18.5
Marco,Marco Polo,0.7037198615416744,False,0.4292136451302009,False,12.0,11.0
Marco,Star vs. the Forces of Evil,0.9232118017250082,False,0.14225134895560376,False,12.0,10.5
Marco,The Mechanism,0.7054227672749709,False,0.42856820779615,False,11.0,10.5
Marcus,Hacks,0.9897996272793145,False,0.024872995360751497,True,46.0,43.5
Marcus,The Good Doctor,0.9897996272793145,False,0.024872995360751497,True,69.0,48.5
Margaret,Boardwalk Empire,0.23776632979845064,False,0.8577486510443962,False,13.0,15.0
Marissa,The Good Fight,0.7848886544339044,False,0.3466409087522405,False,7.0,4.0
Mark,Cracker,1.0,False,0.02857142857142857,True,156.0,96.0
Mark,Invincible,0.4292136451302009,False,0.7037198615416744,False,27.0,26.0
Mark,Peep Show,0.8599563945942512,False,0.23573716242564502,False,44.0,33.0
Mark,The Comeback,0.6405918194923587,False,0.5,False,32.0,29.5
Mark,Time,0.4292136451302009,False,0.7037198615416744,False,27.0,26.0
Mark,Ugly Americans,0.5,False,0.6393616504854222,False,26.0,24.5
Mark,Vera,0.2,False,0.8857142857142858,False,23.0,30.0
Marshall,"Eerie, Indiana",0.5714285714285714,False,0.5714285714285714,False,13.0,11.5
Marshall,How I Met Your Mother,0.9846232193703628,False,0.03591407816048411,True,18.0,14.0
Martha,Silk,0.7126859647052084,False,0.4257978296564179,False,13.0,12.5
Martin,Doc Martin,0.764262837574355,False,0.35940818050764134,False,13.0,12.0
Martin,Friday Night Dinner,0.23776632979845064,False,0.8577486510443962,False,14.0,21.0
Martin,Luther,0.5727774661852341,False,0.5727774661852341,False,14.0,15.5
Martin,Moone Boy,0.024872995360751497,True,0.9897996272793145,False,11.0,21.0
Martin,Ozark,0.6857142857142857,False,0.42857142857142855,False,19.0,19.0
Martin,Undercover,0.23776632979845064,False,0.8577486510443962,False,14.0,21.0
Mary,Derry Girls,0.8857142857142858,False,0.2,False,31.0,24.5
Mason,Dead Like Me,0.2,False,0.8857142857142858,False,85.0,91.5
Mathias,Call My Agent!,0.04936432394741246,True,0.9782016775572293,False,7.0,9.0
Matt,Friday Night Lights,0.5742021703435821,False,0.5742021703435821,False,5.0,5.0
Matt,Studio 60 on the Sunset Strip,0.5742021703435821,False,0.5742021703435821,False,5.0,5.0
Matthew,NewsRadio,0.9714285714285714,False,0.05714285714285714,False,432.0,363.0
Max,Black Sails,0.1862279349906848,False,0.8941008108471387,False,66.0,80.0
Max,New Amsterdam,1.0,False,0.02857142857142857,True,80.0,52.0
Max,United States of Tara,0.02857142857142857,True,1.0,False,44.0,64.5
Max,Zoey's Extraordinary Playlist,0.9897996272793145,False,0.024872995360751497,True,57.0,43.0
Maya,PEN15,0.9714285714285714,False,0.05714285714285714,False,81.0,72.0
Mia,"Love, Victor",0.9714285714285714,False,0.05714285714285714,False,111.0,89.0
Michael,Arrested Development,1.0,False,0.02857142857142857,True,164.0,126.0
Michael,Burn Notice,0.9714285714285714,False,0.05714285714285714,False,128.0,106.5
Michael,I'm Alan Partridge,0.9714285714285714,False,0.05714285714285714,False,304.0,199.0
Michael,Lucifer,0.9714285714285714,False,0.05714285714285714,False,113.0,90.5
Michael,Prison Break,0.9428571428571428,False,0.11428571428571428,False,128.0,112.0
Michael,Queer as Folk,0.9714285714285714,False,0.05714285714285714,False,230.0,170.5
Michael,Staged,0.9627690842912973,False,0.07678819827499188,False,84.0,73.5
Michael,Strike Back,0.5707863548697991,False,0.5707863548697991,False,105.0,104.5
Michael,The Office,0.9428571428571428,False,0.11428571428571428,False,128.0,112.0
Miles,Get Shorty,0.02857142857142857,True,1.0,False,30.0,41.5
Miranda,Miranda,0.09737108641979586,False,0.9522583839512263,False,11.0,14.0
Miriam,The Marvelous Mrs. Maisel,0.29628013845832557,False,0.8137720650093152,False,5.0,10.0
Molly,Insecure,1.0,False,0.02857142857142857,True,43.0,24.5
Molly,The Unit,0.07678819827499188,False,0.9627690842912973,False,20.0,33.5
Monica,Friends,0.1795060268932147,False,0.9004550739258976,False,21.0,24.0
Monroe,Barry,0.2928310795229547,False,0.8182073942065156,False,9.0,10.0
Morgan,Chuck,1.0,False,0.02857142857142857,True,100.0,78.5
Morgan,Gargoyles,0.02857142857142857,True,1.0,False,112.0,147.0
Naomi,The Expanse,0.6857142857142857,False,0.42857142857142855,False,48.0,44.5
Nate,Euphoria,0.8941008108471387,False,0.1862279349906848,False,22.0,16.0
Nate,How to Get Away with Murder,0.8577486510443962,False,0.23776632979845064,False,26.0,23.5
Nate,Six Feet Under,0.07678819827499188,False,0.9627690842912973,False,2.0,6.0
Nathan,Nathan for You,0.9428571428571428,False,0.11428571428571428,False,184.0,164.5
Nathan,Queer as Folk,0.42856820779615,False,0.7054227672749709,False,148.0,149.0
Neil,The Inbetweeners,0.5,False,0.6444872964606356,False,8.0,7.5
Nelson,Silicon Valley,0.5,False,0.6405918194923587,False,4.0,5.0
Nicholas,Homeland,0.9714285714285714,False,0.05714285714285714,False,118.0,87.0
Nick,Happy!,0.9490172332079349,False,0.1016907127403705,False,6.0,4.0
Nicole,Rake,0.9457958500092675,False,0.10589918915286134,False,40.0,30.0
Nina,Offspring,0.23573716242564502,False,0.8599563945942512,False,11.0,14.0
Nina,The Restaurant,0.8137720650093152,False,0.29628013845832557,False,21.0,15.0
Oliver,The Thick of It,0.02857142857142857,True,1.0,False,20.0,54.5
Olivia,Fringe,0.02857142857142857,True,1.0,False,174.0,252.0
Olivia,Law & Order: Special Victims Unit,0.02857142857142857,True,1.0,False,61.0,108.5
Otis,Sex Education,0.289201506748058,False,0.8228285105183417,False,4.0,5.0
Parker,Leverage: Redemption,0.9428571428571428,False,0.11428571428571428,False,102.0,85.0
Patrick,Looking,0.57143179220385,False,0.57143179220385,False,30.0,28.0
Patrick,The Mentalist,0.6857142857142857,False,0.42857142857142855,False,28.0,28.0
Paul,In Treatment,0.9897996272793145,False,0.024872995360751497,True,29.0,20.0
Paul,The Big C,0.9914569104189701,False,0.021798322442770687,True,24.0,18.0
Paul,The Fall,0.1795060268932147,False,0.9004550739258976,False,18.0,21.5
Penelope,One Day at a Time,0.6393616504854222,False,0.5,False,58.0,55.0
Penny,Miranda,0.02281389449156969,True,0.990917617216071,False,1.0,7.0
Peter,American Vandal,0.764262837574355,False,0.35940818050764134,False,36.0,35.0
Peter,Counterpart,0.764262837574355,False,0.35940818050764134,False,36.0,35.0
Peter,Family Guy,0.9714285714285714,False,0.05714285714285714,False,51.0,38.5
Peter,Millennium,1.0,False,0.02857142857142857,True,73.0,50.0
Peter,The Good Wife,0.9714285714285714,False,0.05714285714285714,False,42.0,37.5
Peter,The Spectacular Spider-Man,0.8857142857142858,False,0.2,False,42.0,38.5
Peter,White Collar,0.9714285714285714,False,0.05714285714285714,False,42.0,37.5
Philip,Futurama,0.7706407206374889,False,0.3555127035393643,False,15.0,12.0
Philip,The Americans,0.1840327531527423,False,0.8961912944225772,False,7.0,11.0
Piper,Orange Is the New Black,0.02857142857142857,True,1.0,False,41.0,72.0
Quinn,Daria,0.05714285714285714,False,0.9714285714285714,False,30.0,40.0
Rachel,Friends,0.2,False,0.8857142857142858,False,105.0,132.0
Rachel,Scott & Bailey,0.9714285714285714,False,0.05714285714285714,False,69.0,49.0
Rachel,Suits,0.9714285714285714,False,0.05714285714285714,False,69.0,49.0
Randy,Courage the Cowardly Dog,0.9897996272793145,False,0.024872995360751497,True,18.0,10.0
Randy,Monk,0.9250895819665538,False,0.14004360540574873,False,12.0,7.0
Randy,South Park,0.9897996272793145,False,0.024872995360751497,True,25.0,12.5
Raymond,The Blacklist,0.2945772327250291,False,0.8159672468472576,False,11.0,12.5
Rebecca,Ted Lasso,1.0,False,0.02857142857142857,True,34.0,17.5
Rebecca,This Is Us,0.9428571428571428,False,0.11428571428571428,False,44.0,35.0
Rebekah,The Originals,0.2,False,0.8857142857142858,False,9.0,12.0
Reece,Inside No. 9,0.9474037474399793,False,0.10380870557742289,False,16.0,12.0
Richard,Castle,0.8577486510443962,False,0.23776632979845064,False,22.0,17.0
Richard,Galavant,0.8137720650093152,False,0.29628013845832557,False,20.0,19.0
Richard,Silicon Valley,0.5714285714285714,False,0.5714285714285714,False,17.0,19.5
Richard,The Amazing World of Gumball,0.6857142857142857,False,0.42857142857142855,False,18.0,18.5
Ricky,Trailer Park Boys,0.7126859647052084,False,0.4257978296564179,False,6.0,5.5
Riley,The Boondocks,0.07678819827499188,False,0.9627690842912973,False,146.0,169.5
Robert,Downton Abbey,0.42857142857142855,False,0.6857142857142857,False,44.0,48.5
Robert,Inspector Lewis,1.0,False,0.02857142857142857,True,63.0,45.0
Robert,Sons of Anarchy,0.9714285714285714,False,0.05714285714285714,False,55.0,42.5
Robert,The Boondocks,0.9897996272793145,False,0.024872995360751497,True,66.0,50.5
Robin,How I Met Your Mother,0.7706407206374889,False,0.3555127035393643,False,9.0,8.0
Roman,Succession,0.9232118017250082,False,0.14225134895560376,False,45.0,40.5
Rory,Boy Meets World,0.8961912944225772,False,0.1840327531527423,False,14.0,11.5
Rory,Gilmore Girls,0.23776632979845064,False,0.8577486510443962,False,7.0,11.0
Rose,Kings,0.14225134895560376,False,0.9232118017250082,False,11.0,15.0
Ruth,GLOW,0.8941008108471387,False,0.1862279349906848,False,19.0,14.5
Ruth,Six Feet Under,0.34823324285588814,False,0.7823603283909288,False,4.0,4.5
Ryan,Kingdom,0.9761609484319891,False,0.0525962525600207,False,136.0,115.0
Sam,American Vandal,0.9627690842912973,False,0.07678819827499188,False,22.0,13.5
Sam,Atypical,0.9627690842912973,False,0.07678819827499188,False,22.0,13.5
Sam,Burn Notice,0.2,False,0.8857142857142858,False,13.0,20.5
Sam,Foyle's War,0.11428571428571428,False,0.9428571428571428,False,10.0,14.0
Sam,Freaks and Geeks,0.23776632979845064,False,0.8577486510443962,False,5.0,9.5
Sam,GLOW,0.9627690842912973,False,0.07678819827499188,False,22.0,13.5
Sam,Life on Mars,0.8,False,0.3142857142857143,False,15.0,13.0
Sam,Supernatural,0.8577486510443962,False,0.23776632979845064,False,15.0,12.5
Sam,The West Wing,0.23776632979845064,False,0.8577486510443962,False,5.0,9.5
Samantha,Foyle's War,1.0,False,0.02857142857142857,True,155.0,123.0
Samantha,Heartland,0.8857142857142858,False,0.2,False,125.0,111.0
Sarah,A Place to Call Home,1.0,False,0.02857142857142857,True,114.0,97.0
Sarah,Chuck,0.8,False,0.3142857142857143,False,194.0,172.5
Sarah,Orphan Black,1.0,False,0.02857142857142857,True,114.0,97.0
Sarah,Parenthood,1.0,False,0.02857142857142857,True,188.0,113.5
Sarah,The Killing,1.0,False,0.02857142857142857,True,157.0,102.5
Sean,Moone Boy,0.8,False,0.3142857142857143,False,27.0,26.0
Sean,Rescue Me,0.5,False,0.6393616504854222,False,53.0,49.0
Selina,Veep,0.14225134895560376,False,0.9232118017250082,False,5.0,8.0
Serena,The Handmaid's Tale,0.9714285714285714,False,0.05714285714285714,False,23.0,17.0
Seth,Deadwood,0.3142857142857143,False,0.8,False,85.0,87.0
Shaun,Shaun the Sheep,0.9782016775572293,False,0.04936432394741246,True,10.0,8.5
Shaun,The Good Doctor,0.764262837574355,False,0.35940818050764134,False,4.0,4.0
Shawn,Psych,0.8182073942065156,False,0.2928310795229547,False,19.0,18.0
Sheldon,The Big Bang Theory,0.36063834951457785,False,0.7622336702015493,False,13.0,12.5
Shelly,Twin Peaks,0.9522583839512263,False,0.09737108641979586,False,7.0,5.0
Silas,Kings,0.024872995360751497,True,0.9897996272793145,False,15.0,28.0
Simon,"Eerie, Indiana",0.764262837574355,False,0.35940818050764134,False,25.0,23.5
Simon,Gurren Lagann,0.3142857142857143,False,0.8,False,32.0,34.5
Simon,Misfits,0.42857142857142855,False,0.6857142857142857,False,35.0,36.5
Simon,Young Royals,0.3142857142857143,False,0.8,False,30.0,34.0
Simone,Why Women Kill,0.8352786119286905,False,0.2792260786415779,False,6.0,6.0
Skyler,Breaking Bad,0.5707863548697991,False,0.5707863548697991,False,20.0,20.5
Sophie,Leverage: Redemption,0.57143179220385,False,0.57143179220385,False,98.0,84.0
Spencer,Criminal Minds,0.6857142857142857,False,0.42857142857142855,False,56.0,53.5
Stella,Godfather of Harlem,0.5714285714285714,False,0.5714285714285714,False,62.0,59.0
Stephen,Babylon 5,1.0,False,0.02857142857142857,True,107.0,62.0
Stephen,The Killing,0.6393616504854222,False,0.5,False,13.0,13.0
Sterling,Archer,0.2293592793625111,False,0.8668100383287587,False,6.0,6.5
Steven,Steven Universe,0.5,False,0.6393616504854222,False,16.0,16.0
Steven,Toast of London,0.8,False,0.3142857142857143,False,20.0,15.5
Stuart,Queer as Folk,0.9232118017250082,False,0.14225134895560376,False,12.0,5.5
Susan,Coupling,0.8577486510443962,False,0.23776632979845064,False,11.0,5.0
Tara,Made in Heaven,0.5,False,0.6393616504854222,False,5.0,5.5
Tara,United States of Tara,0.8577486510443962,False,0.23776632979845064,False,9.0,8.0
Teresa,Queen of the South,0.7037198615416744,False,0.4292136451302009,False,5.0,5.0
Teresa,The Mentalist,0.8159672468472576,False,0.2945772327250291,False,7.0,5.5
Terry,Batman Beyond,0.8857142857142858,False,0.2,False,6.0,4.0
Thomas,Batman: The Animated Series,1.0,False,0.02857142857142857,True,152.0,126.0
Thomas,Ghosts,1.0,False,0.02857142857142857,True,115.0,96.0
Thomas,Hell on Wheels,0.36063834951457785,False,0.7622336702015493,False,94.0,99.5
Thomas,Murdoch Mysteries,0.9714285714285714,False,0.05714285714285714,False,115.0,91.0
Thomas,Peaky Blinders,0.024872995360751497,True,0.9897996272793145,False,88.0,115.0
Tiffany,Orange Is the New Black,0.6405918194923587,False,0.5,False,13.0,11.5
Titus,Rome,0.10380870557742289,False,0.9474037474399793,False,5.0,7.5
Tommy,Happy Valley,0.7089601740352489,False,0.42722253381476594,False,6.0,4.5
Tommy,Rescue Me,0.8,False,0.3142857142857143,False,9.0,6.5
Tommy,The Black Donnellys,0.7089601740352489,False,0.42722253381476594,False,7.0,6.5
Tony,24,0.7663391711558842,False,0.3581448752704214,False,7.0,6.5
Tony,After Life,0.9004550739258976,False,0.1795060268932147,False,7.0,5.0
Tony,Skins,0.42856820779615,False,0.7054227672749709,False,9.0,10.0
Tony,The Missing,0.8182073942065156,False,0.2928310795229547,False,9.0,8.0
Tony,The Sopranos,0.9792068293839069,False,0.04774161604877365,True,10.0,7.0
Trevor,Castlevania,0.710798493251942,False,0.4265205380856565,False,7.0,6.0
Trey,Shaman King,0.23776632979845064,False,0.8577486510443962,False,21.0,23.5
Tyrone,Third Watch,0.5,False,0.6405918194923587,False,6.0,10.5
Valerie,The Comeback,0.9627690842912973,False,0.07678819827499188,False,9.0,4.0
Vanessa,Penny Dreadful,1.0,False,0.02857142857142857,True,29.0,17.5
Vera,Vera,0.05714285714285714,False,0.9714285714285714,False,3.0,11.0
Vera,Wentworth,0.024872995360751497,True,0.9897996272793145,False,4.0,13.0
Veronica,Better Off Ted,0.8577486510443962,False,0.23776632979845064,False,16.0,15.0
Veronica,Veronica Mars,0.02383905156801093,True,0.9903650331677201,False,11.0,17.0
Victor,"Love, Victor",1.0,False,0.02857142857142857,True,19.0,11.0
Victor,Still Game,0.4292136451302009,False,0.7037198615416744,False,12.0,13.0
Victoria,Longmire,0.7037198615416744,False,0.4292136451302009,False,91.0,87.0
Victoria,Victoria,0.6857142857142857,False,0.42857142857142855,False,87.0,83.0
Viktor,The Kitchen,0.5742021703435821,False,0.5742021703435821,False,5.0,5.0
Vincent,Entourage,0.024872995360751497,True,0.9897996272793145,False,17.0,28.0
Vincent,The Deuce,0.9714285714285714,False,0.05714285714285714,False,40.0,28.5
Violet,Vicious,0.02857142857142857,True,1.0,False,51.0,80.0
Vivienne,No Offence,0.07491041803344624,False,0.9640859218395159,False,8.0,12.0
Walter,Breaking Bad,0.5,False,0.6393616504854222,False,4.0,4.5
Will,Hannibal,0.9162711041967236,False,0.16206329387880958,False,9.0,7.0
Will,The Good Wife,0.764262837574355,False,0.35940818050764134,False,11.0,8.0
Will,The Inbetweeners,0.35940818050764134,False,0.764262837574355,False,10.0,9.0
Will,The Newsroom,0.5781655252240169,False,0.5781655252240169,False,7.0,8.0
Will,Wentworth,0.9162711041967236,False,0.16206329387880958,False,9.0,7.0
William,Battlestar Galactica,0.23776632979845064,False,0.8577486510443962,False,159.0,170.0
William,Fringe,0.11428571428571428,False,0.9428571428571428,False,179.0,192.0
William,Murdoch Mysteries,0.11428571428571428,False,0.9428571428571428,False,179.0,192.0
William,Staged,0.9714285714285714,False,0.05714285714285714,False,185.0,162.0
Wilson,Daredevil,0.9653998227900759,False,0.07301647314121765,False,7.0,4.5
Wilson,Utopia,0.23573716242564502,False,0.8599563945942512,False,4.0,5.5
Xander,Frisky Dingo,0.36063834951457785,False,0.7622336702015493,False,30.0,32.5
Zoey,Zoey's Extraordinary Playlist,0.6857142857142857,False,0.42857142857142855,False,84.0,82.5
Zoë,Firefly,0.02857142857142857,True,1.0,False,7.0,15.0
